dataset_id,checkpoint,standard_mean,standard_std,warmstart_mean,warmstart_std
917,1,0.9718842625264642,0.00917733902769046,0.9733501361024297,0.008032816057152791
917,5,0.974503478173203,0.008285561809393983,0.9749067446315154,0.007654982375513236
917,10,0.9758100614981349,0.007452316414319519,0.9758322411533419,0.0074392562818866356
917,15,0.9769210605907854,0.007198217042086068,0.9765520717814296,0.007420050506747757
917,20,0.9772678697449341,0.0071323530365871475,0.9771468898074401,0.007334530035938372
1049,1,0.944435763888889,0.012877307570288671,0.9477256944444444,0.012520903263847666
1049,5,0.9484852430555556,0.012715209508888898,0.9495030381944445,0.012422465101493856
1049,10,0.9507400173611112,0.011445913860384084,0.9513216145833334,0.011532484163691098
1049,15,0.9519856770833335,0.011529775545980316,0.9521744791666668,0.01121770926232766
1049,20,0.9529210069444446,0.011559949968532775,0.9529752604166666,0.011218261951611606
1111,1,0.8066593682148994,0.025844541747003243,0.8130092214450935,0.015590298482606514
1111,5,0.8249630329986113,0.017598915251535396,0.8234066610383936,0.016025044118148386
1111,10,0.83050021277618,0.014813501409980508,0.8301116788955772,0.01552649944137945
1111,15,0.8332410102063927,0.014663758786307685,0.8326666117566849,0.014691976303547573
1111,20,0.8357543487561745,0.014144675968327894,0.8343987642966146,0.013683603655433321
1464,1,0.7037207602339182,0.04845519050448522,0.7054361598440546,0.046172781334585355
1464,5,0.7253021442495127,0.04982225554406761,0.7240423976608187,0.05104898770077198
1464,10,0.7374390838206628,0.044607199083043066,0.7351973684210527,0.046351800945946764
1464,15,0.7452802144249513,0.04211455333094588,0.7421198830409357,0.04381774882917029
1464,20,0.7477607212475634,0.041936275700233956,0.7453216374269007,0.042335109074105086
1494,1,0.9304607645875251,0.015489482481480698,0.9314617706237424,0.014461571024779527
1494,5,0.9357263581488933,0.01477376965174988,0.9349084507042253,0.014841351283817483
1494,10,0.9369678068410462,0.014462472522552082,0.9370070422535209,0.014413557986227073
1494,15,0.9377967806841044,0.014599616857693613,0.9379285714285713,0.014348028748725298
1494,20,0.9385603621730383,0.014766339998480281,0.9388340040241449,0.014759818193901037
1510,1,0.9945899470899472,0.005044592728043658,0.9946296296296296,0.004911826473381426
1510,5,0.9953108465608467,0.004835596937961593,0.9952976190476192,0.004854375710310748
1510,10,0.9959027777777777,0.0044291545879943574,0.9957837301587301,0.004624696209295763
1510,15,0.996140873015873,0.004407413808772808,0.9960813492063493,0.0045213927782134485
1510,20,0.9963128306878305,0.004440861779190113,0.9962268518518518,0.004549294733689609
1558,1,0.8987445980985308,0.01337411109422851,0.903683616633055,0.01212084051738017
1558,5,0.904964947661577,0.01230789135554891,0.9059968308844714,0.012657363364129376
1558,10,0.9069869394026697,0.012048298047340148,0.907162441179295,0.012330982573582465
1558,15,0.9088623595505618,0.01264842926251766,0.9089402669739748,0.012460137181988481
1558,20,0.9096475559396907,0.01256325926717569,0.9096207865168539,0.012119960921968745
4534,1,0.9966048094298645,0.0008205245204346867,0.9970014091745553,0.0006510550911399947
4534,5,0.9969946202689036,0.0006619832149485424,0.9970661980470497,0.0006582700893900514
4534,10,0.9970842106135711,0.000646341433968622,0.9971160745370446,0.0006414387366392591
4534,15,0.9971743977851091,0.0006187459053877037,0.9971716871964058,0.0006282745350540625
4534,20,0.9972054825179462,0.0006161235611575231,0.9972386975911405,0.0005928233647602718
23381,1,0.5897372742200329,0.04780349026008396,0.5841707717569786,0.0430692616010859
23381,5,0.6091091954022988,0.04414949894745855,0.605611658456486,0.04556998259613719
23381,10,0.6198440065681444,0.04262235702686266,0.6216830870279146,0.046326146241901116
23381,15,0.6307430213464696,0.04247642874627557,0.6359852216748768,0.041391164538636484
23381,20,0.6353940886699507,0.045152238237648246,0.6408374384236453,0.04153348042416281
40536,1,0.8672993788819876,0.009963101188187414,0.8685502587991719,0.009613264798166387
40536,5,0.8732519668737059,0.007951759233309161,0.8729563146997932,0.00833852525981205
40536,10,0.8748863354037266,0.008205436405806918,0.8744739648033126,0.008043734704611389
40536,15,0.876205486542443,0.008428283890221884,0.8758866977225672,0.008085913553618027
40536,20,0.8768476966873707,0.008347199557995504,0.8766188664596273,0.008289233300981318
