checkpoint,method1,method2,method1_mean,method1_std,method2_mean,method2_std,uplift_pct,winner,n_comparisons
1,standard,warmstart,0.8004413300096994,0.11260717339590051,0.8344899044967414,0.1106489451858896,-4.080166135452028,warmstart,500
5,standard,warmstart,0.8285989808404137,0.10569338243314214,0.8400942817980092,0.10582155527208327,-1.368334627036462,warmstart,500
10,standard,warmstart,0.8386782126270004,0.10346981639889867,0.8449473669079763,0.10338136998840777,-0.7419579640702922,warmstart,500
15,standard,warmstart,0.845768885268553,0.10289640590651525,0.8485685491346023,0.10250056077029132,-0.32992783775742557,warmstart,500
20,standard,warmstart,0.8488117733679853,0.10247432660322645,0.850344742711736,0.10196640796428104,-0.18027621819146838,warmstart,500
