dataset_id,checkpoint,standard_mean,standard_std,warmstart_mean,warmstart_std
917,1,0.9040009447331129,0.05034640125501528,0.9542749173358526,0.01246409373658384
917,5,0.9421382459455203,0.017667070260317642,0.9551047079200126,0.012216993998186279
917,10,0.9471469059990553,0.01598187950631846,0.9554904739411115,0.012114181478691602
917,15,0.9527570461344671,0.013648331563405926,0.956827271295859,0.011431573102423112
917,20,0.9548449063139663,0.011898733014056419,0.9576098252243742,0.010947475385798114
1049,1,0.9074011789181691,0.024750938944509002,0.9314771151178917,0.01628240133834579
1049,5,0.9252531206657421,0.020662418632696442,0.9340343273231622,0.016341175648668518
1049,10,0.9289112343966712,0.01942646599385351,0.9356640083217752,0.016172530240602584
1049,15,0.9331813453536755,0.017726050617605207,0.9381033287101248,0.015022165085528496
1049,20,0.9358737864077669,0.016200744910910912,0.9391799583911233,0.014813303146715053
1111,1,0.8170225642477926,0.017776680441804783,0.7518093608738202,0.020752811690747552
1111,5,0.8225574994891722,0.01647622266602676,0.8218290322233731,0.016703238313501997
1111,10,0.824471311196269,0.01686534871462541,0.8241507264508404,0.017071606836958807
1111,15,0.826633421040368,0.016634110676510827,0.826225959728849,0.01651465696099228
1111,20,0.8271710717345561,0.01626272369926039,0.8269072605651726,0.016799852587920872
1464,1,0.7331211180124224,0.05049381033208478,0.6948291925465842,0.06466795417434373
1464,5,0.7467041925465837,0.04884614883048416,0.7482647515527951,0.04923491971830984
1464,10,0.7521933229813665,0.047846252812997245,0.7525194099378882,0.04882831333872476
1464,15,0.7567158385093168,0.04761668812792485,0.7560791925465838,0.048256188595462955
1464,20,0.7577950310559005,0.04746695226906637,0.7568284161490684,0.04807738867298802
1494,1,0.8823715538847118,0.03663674881648119,0.9293640350877195,0.020313744623914092
1494,5,0.9073825187969925,0.023105004085688746,0.9294157268170428,0.020183191899852387
1494,10,0.9106735588972431,0.024183374878959794,0.9294783834586469,0.020159062963942664
1494,15,0.9179746240601504,0.023945922711066346,0.9297744360902256,0.020438780887624762
1494,20,0.9206688596491227,0.02339127163568763,0.9299608395989977,0.02027014870939484
1510,1,0.9816460268317853,0.012055656925878207,0.9892311661506709,0.009188756493468645
1510,5,0.9863725490196079,0.009602472452491784,0.9899122807017545,0.008462371630203863
1510,10,0.9875180598555212,0.008561627978961152,0.9901238390092879,0.008378546428663095
1510,15,0.9890350877192984,0.008082585758576183,0.9906191950464397,0.00782338232331178
1510,20,0.9893343653250776,0.008034572701004892,0.9907585139318885,0.007856990711818381
1558,1,0.852396293442099,0.022073859080971623,0.9041223239291017,0.013451346393648552
1558,5,0.8704191492960923,0.023361701979908476,0.9041351051632427,0.013465227544569303
1558,10,0.8752416217130612,0.020799484784013927,0.9043001334511211,0.013529898077692507
1558,15,0.887666484972652,0.017424516926409804,0.9048555532582749,0.01315621946176887
1558,20,0.8897500140969494,0.017073308884837417,0.9048754769467887,0.013141464904927833
4534,1,0.9675406738837666,0.006241435654337975,0.9942392908940226,0.0016088790585589315
4534,5,0.9734284289858075,0.004654178092244654,0.9942392908940226,0.0016088790585589315
4534,10,0.9746950947891847,0.004077402952855713,0.9942392908940226,0.0016088790585589315
4534,15,0.9790368926758523,0.005312683233551185,0.9942392908940226,0.0016088790585589315
4534,20,0.9803113928312441,0.004689574208316039,0.9942392908940226,0.0016088790585589315
23381,1,0.6001854219948849,0.061395688064781725,0.5714833759590793,0.06300880828976431
23381,5,0.6284207161125319,0.061334709484450516,0.6289002557544756,0.06078787448514067
23381,10,0.6349808184143223,0.06102673358547619,0.6365281329923274,0.06041977593727955
23381,15,0.6464194373401536,0.05764207457285455,0.6446099744245525,0.05815689653207476
23381,20,0.649891304347826,0.05885055846546018,0.6496547314578005,0.05880954604172516
40536,1,0.8356529977375565,0.01673875782576168,0.8585637928248222,0.013269961878952819
40536,5,0.8473806561085973,0.013027613924157902,0.8587858758888172,0.013279086255039874
40536,10,0.8489543875242402,0.01238792749805172,0.859006221719457,0.012967611230269517
40536,15,0.8513467194570136,0.01252522879516774,0.8592045087265676,0.013101134395392986
40536,20,0.8527117808661926,0.012359642379230188,0.8593516079508727,0.012967912771133216
